TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Offence Against a Person,2018,1,30,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,3,4,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,12,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,20,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,3,27,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,10,22,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,4,26,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,2,11,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,9,3,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,2,5,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,3,10,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,3,16,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,3,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,12,12,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,5,24,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,2,25,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,5,4,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,9,1,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,8,31,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,8,24,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,5,31,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,8,7,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,2,22,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,7,10,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,7,10,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,9,1,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,1,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,9,23,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,3,24,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,1,13,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,12,7,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,10,20,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,3,1,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,1,24,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,10,7,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,6,7,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,5,3,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,4,16,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,3,14,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,12,3,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,1,18,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,2,23,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,1,14,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,1,3,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,12,2,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,7,15,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,11,25,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,4,13,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,24,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,9,1,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,6,8,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,5,30,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,6,13,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,3,16,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,3,1,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,3,24,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,1,16,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,10,12,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,12,5,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,5,30,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,8,14,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,12,7,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,3,6,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,10,20,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,10,20,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,7,14,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,9,13,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,8,15,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,4,9,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,1,1,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,5,26,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,6,29,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,10,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,2,22,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,12,28,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,12,28,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,10,28,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,12,23,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,6,10,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,7,29,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,9,2,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,7,11,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,6,4,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,30,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,3,16,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,4,6,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,4,6,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,4,22,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,11,17,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,4,9,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,9,8,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,6,24,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,8,18,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,4,18,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,6,21,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,12,1,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,7,30,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,8,28,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,3,21,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,5,26,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,9,29,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,12,3,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,11,27,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,12,13,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,8,18,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,9,7,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,12,12,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,3,7,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,5,9,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,4,17,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,11,4,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,3,28,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,5,15,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,8,29,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,2,17,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,25,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,12,19,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,8,28,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,11,2,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,5,20,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,4,20,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,8,18,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,4,30,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,1,19,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,11,7,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,11,6,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,10,4,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,12,22,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,5,31,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,5,11,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,6,25,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,8,20,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,5,4,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,12,11,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,4,26,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,3,14,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,10,8,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,10,27,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,5,9,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,5,14,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,2,22,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,6,6,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,5,3,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,8,29,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,6,18,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,7,5,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,9,3,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,5,17,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,12,12,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,19,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,8,5,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,8,7,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,3,12,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,12,28,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,11,2,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,24,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,29,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,5,23,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,4,17,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,1,4,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,6,25,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,4,28,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,4,13,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,11,4,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,4,19,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,3,25,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,7,9,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,8,17,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,3,8,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,5,17,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,10,1,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2018,1,11,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,6,6,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,10,30,0,0,OFFSET TO PROTECT PRIVACY,South Cambie,0.0,0.0
Offence Against a Person,2018,8,28,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,6,10,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,7,9,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,8,23,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,10,17,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,8,9,0,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
Offence Against a Person,2018,9,17,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,12,5,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,7,23,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,2,22,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,3,28,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,3,18,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,3,8,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,3,3,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,1,29,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,2,28,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,3,8,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,2,19,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,9,19,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,7,6,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,6,11,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,1,19,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,7,10,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,8,21,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,6,16,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,11,22,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,9,9,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,12,1,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,12,27,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,6,28,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,12,4,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,12,27,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,4,1,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,3,9,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,7,13,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,12,26,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,1,25,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,6,7,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,10,9,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,11,20,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,11,22,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,6,12,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,7,5,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,4,17,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,11,1,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,1,23,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,11,10,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,12,18,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,4,30,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,4,1,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,10,6,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,8,13,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,9,25,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,10,26,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,1,28,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,2,8,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,9,27,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,10,5,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,12,27,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,6,5,0,0,OFFSET TO PROTECT PRIVACY,Oakridge,0.0,0.0
Offence Against a Person,2018,4,22,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,11,20,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,9,21,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,9,21,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,6,17,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,2,9,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,1,25,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,11,22,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,3,10,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,9,30,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,12,8,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,5,16,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,7,29,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,2,22,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,4,24,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,4,11,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,8,13,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,6,3,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,4,21,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,8,31,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,12,26,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,11,6,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,12,14,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Offence Against a Person,2018,10,22,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,2,28,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,3,30,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,6,22,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
Offence Against a Person,2018,11,29,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
